,app_country,schengen_state,year,app,total_issued,mev_issued,ltv,rejected,code_schengen,code_app,visa_free,asyl_app,rejection_rate
13402,South Korea,Sweden,2018,266.0,204.0,40.0,0.0,35.0,SE,KR,False,5.0,13.157894736842104
13403,South Korea,Sweden,2019,246.0,189.0,41.0,0.0,38.0,SE,KR,False,5.0,15.447154471544716
13404,South Korea,Sweden,2020,35.0,26.0,7.0,0.0,6.0,SE,KR,False,0.0,17.142857142857142
13405,South Korea,Sweden,2021,28.0,17.0,3.0,0.0,6.0,SE,KR,False,0.0,21.428571428571427
13406,South Korea,Switzerland,2012,80.0,76.0,21.0,0.0,4.0,CH,KR,False,0.0,5.0
13407,South Korea,Switzerland,2013,86.0,80.0,23.0,0.0,6.0,CH,KR,False,0.0,6.976744186046512
13408,South Korea,Switzerland,2014,122.0,108.0,31.0,0.0,14.0,CH,KR,False,0.0,11.475409836065573
13409,South Korea,Switzerland,2015,103.0,93.0,17.0,0.0,10.0,CH,KR,False,5.0,9.70873786407767
13410,South Korea,Switzerland,2016,133.0,129.0,10.0,0.0,4.0,CH,KR,False,0.0,3.007518796992481
13411,South Korea,Switzerland,2017,177.0,170.0,28.0,0.0,7.0,CH,KR,False,5.0,3.954802259887006
13412,South Korea,Switzerland,2018,182.0,177.0,20.0,0.0,5.0,CH,KR,False,0.0,2.7472527472527473
13413,South Korea,Switzerland,2019,323.0,302.0,49.0,0.0,21.0,CH,KR,False,0.0,6.5015479876160995
13414,South Korea,Switzerland,2020,56.0,49.0,15.0,2.0,5.0,CH,KR,False,5.0,8.928571428571429
13415,South Korea,Switzerland,2021,40.0,26.0,7.0,0.0,14.0,CH,KR,False,0.0,35.0
13416,South Sudan,France,2013,72.0,71.0,17.0,0.0,1.0,FR,SS,False,0.0,1.3888888888888888
13417,South Sudan,France,2014,87.0,80.0,26.0,4.0,3.0,FR,SS,False,0.0,3.4482758620689653
13418,South Sudan,France,2015,138.0,118.0,14.0,1.0,0.0,FR,SS,False,10.0,0.0
13419,South Sudan,France,2016,194.0,179.0,14.0,3.0,2.0,FR,SS,False,25.0,1.0309278350515463
13420,South Sudan,France,2017,1.0,2.0,1.0,0.0,0.0,FR,SS,False,30.0,0.0
13421,South Sudan,Norway,2013,235.0,166.0,18.0,0.0,69.0,NO,SS,False,5.0,29.361702127659573
13422,South Sudan,Norway,2014,14.0,0.0,0.0,0.0,14.0,NO,SS,False,5.0,100.0
13423,South Sudan,Norway,2015,8.0,8.0,1.0,0.0,0.0,NO,SS,False,0.0,0.0
13424,South Sudan,Norway,2016,8.0,8.0,1.0,0.0,0.0,NO,SS,False,0.0,0.0
13425,South Sudan,Norway,2017,12.0,7.0,0.0,3.0,2.0,NO,SS,False,10.0,16.666666666666664
13426,South Sudan,Norway,2018,9.0,3.0,2.0,6.0,0.0,NO,SS,False,0.0,0.0
13427,South Sudan,Norway,2019,5.0,5.0,0.0,0.0,0.0,NO,SS,False,5.0,0.0
13428,Spain,Austria,2012,2.0,1.0,0.0,0.0,1.0,AT,ES,True,,50.0
13429,Spain,Austria,2013,20.0,20.0,19.0,0.0,0.0,AT,ES,True,,0.0
13430,Spain,Austria,2014,3.0,3.0,3.0,0.0,0.0,AT,ES,True,0.0,0.0
13431,Spain,Austria,2015,4.0,3.0,3.0,0.0,1.0,AT,ES,True,0.0,25.0
13432,Spain,Belgium,2012,10.0,4.0,4.0,0.0,0.0,BE,ES,True,0.0,0.0
13433,Spain,Belgium,2013,34.0,27.0,25.0,0.0,1.0,BE,ES,True,0.0,2.941176470588235
13434,Spain,Belgium,2014,9.0,5.0,3.0,0.0,7.0,BE,ES,True,0.0,77.77777777777779
13435,Spain,Belgium,2015,33.0,28.0,24.0,2.0,0.0,BE,ES,True,0.0,0.0
13436,Spain,Belgium,2016,35.0,30.0,15.0,1.0,0.0,BE,ES,True,0.0,0.0
13437,Spain,Belgium,2017,41.0,33.0,9.0,1.0,1.0,BE,ES,True,0.0,2.4390243902439024
13438,Spain,Belgium,2018,63.0,57.0,13.0,1.0,6.0,BE,ES,True,5.0,9.523809523809524
13439,Spain,Belgium,2019,6.0,3.0,1.0,0.0,1.0,BE,ES,True,5.0,16.666666666666664
13440,Spain,Belgium,2020,6.0,1.0,1.0,0.0,0.0,BE,ES,True,5.0,0.0
13441,Spain,Belgium,2021,47.0,3.0,2.0,43.0,2.0,BE,ES,True,5.0,4.25531914893617
13442,Spain,Czech Republic,2012,3.0,3.0,1.0,0.0,0.0,CZ,ES,True,0.0,0.0
13443,Spain,Czech Republic,2013,3.0,3.0,3.0,0.0,0.0,CZ,ES,True,0.0,0.0
13444,Spain,Czech Republic,2014,6.0,6.0,3.0,0.0,0.0,CZ,ES,True,0.0,0.0
13445,Spain,Czech Republic,2015,1.0,1.0,0.0,0.0,0.0,CZ,ES,True,0.0,0.0
13446,Spain,Czech Republic,2016,7.0,7.0,6.0,0.0,0.0,CZ,ES,True,0.0,0.0
13447,Spain,Czech Republic,2017,8.0,8.0,6.0,0.0,0.0,CZ,ES,True,0.0,0.0
13448,Spain,Czech Republic,2018,11.0,11.0,10.0,0.0,0.0,CZ,ES,True,0.0,0.0
13449,Spain,Czech Republic,2019,1.0,1.0,1.0,0.0,0.0,CZ,ES,True,0.0,0.0
13450,Spain,Denmark,2012,6.0,3.0,3.0,0.0,1.0,DK,ES,True,0.0,16.666666666666664
13451,Spain,Denmark,2013,5.0,5.0,2.0,0.0,0.0,DK,ES,True,0.0,0.0
13452,Spain,Denmark,2014,2.0,1.0,1.0,0.0,0.0,DK,ES,True,0.0,0.0
13453,Spain,Denmark,2015,2.0,2.0,1.0,0.0,0.0,DK,ES,True,0.0,0.0
13454,Spain,Denmark,2017,6.0,6.0,1.0,0.0,0.0,DK,ES,True,0.0,0.0
13455,Spain,Denmark,2018,13.0,6.0,1.0,0.0,1.0,DK,ES,True,0.0,7.6923076923076925
13456,Spain,Denmark,2019,34.0,31.0,11.0,0.0,0.0,DK,ES,True,0.0,0.0
13457,Spain,Denmark,2020,4.0,4.0,0.0,0.0,0.0,DK,ES,True,0.0,0.0
13458,Spain,Denmark,2021,9.0,9.0,6.0,0.0,0.0,DK,ES,True,0.0,0.0
13459,Spain,Finland,2012,3.0,2.0,2.0,0.0,1.0,FI,ES,True,0.0,33.33333333333333
13460,Spain,Finland,2013,4.0,4.0,3.0,0.0,0.0,FI,ES,True,5.0,0.0
13461,Spain,Finland,2014,14.0,3.0,1.0,11.0,0.0,FI,ES,True,0.0,0.0
13462,Spain,Finland,2015,17.0,0.0,0.0,17.0,0.0,FI,ES,True,0.0,0.0
13463,Spain,Finland,2016,7.0,0.0,0.0,7.0,0.0,FI,ES,True,0.0,0.0
13464,Spain,Finland,2017,10.0,0.0,0.0,9.0,0.0,FI,ES,True,0.0,0.0
13465,Spain,Finland,2018,11.0,0.0,0.0,10.0,0.0,FI,ES,True,0.0,0.0
13466,Spain,Finland,2019,6.0,0.0,0.0,5.0,1.0,FI,ES,True,0.0,16.666666666666664
13467,Spain,France,2012,36.0,35.0,2.0,0.0,1.0,FR,ES,True,0.0,2.7777777777777777
13468,Spain,France,2013,38.0,35.0,0.0,3.0,0.0,FR,ES,True,0.0,0.0
13469,Spain,France,2014,30.0,28.0,0.0,2.0,0.0,FR,ES,True,0.0,0.0
13470,Spain,France,2015,94.0,86.0,4.0,0.0,6.0,FR,ES,True,,6.382978723404255
13471,Spain,France,2016,69.0,57.0,4.0,0.0,4.0,FR,ES,True,0.0,5.797101449275362
13472,Spain,France,2017,108.0,98.0,2.0,0.0,6.0,FR,ES,True,0.0,5.555555555555555
13473,Spain,France,2018,136.0,122.0,3.0,0.0,4.0,FR,ES,True,0.0,2.941176470588235
13474,Spain,France,2019,198.0,178.0,2.0,0.0,3.0,FR,ES,True,0.0,1.5151515151515151
13475,Spain,France,2020,39.0,32.0,0.0,0.0,1.0,FR,ES,True,0.0,2.564102564102564
13476,Spain,France,2021,48.0,45.0,3.0,8.0,1.0,FR,ES,True,0.0,2.083333333333333
13477,Spain,Germany,2012,6.0,5.0,0.0,0.0,1.0,DE,ES,True,5.0,16.666666666666664
13478,Spain,Germany,2013,20.0,17.0,1.0,0.0,3.0,DE,ES,True,5.0,15.0
13479,Spain,Germany,2014,6.0,6.0,0.0,0.0,0.0,DE,ES,True,10.0,0.0
13480,Spain,Germany,2015,49.0,13.0,0.0,36.0,0.0,DE,ES,True,0.0,0.0
13481,Spain,Germany,2016,103.0,16.0,15.0,83.0,4.0,DE,ES,True,10.0,3.8834951456310676
13482,Spain,Germany,2017,72.0,30.0,26.0,40.0,2.0,DE,ES,True,5.0,2.7777777777777777
13483,Spain,Germany,2018,35.0,15.0,15.0,20.0,0.0,DE,ES,True,5.0,0.0
13484,Spain,Germany,2019,41.0,13.0,13.0,28.0,0.0,DE,ES,True,5.0,0.0
13485,Spain,Germany,2020,8.0,4.0,4.0,4.0,0.0,DE,ES,True,5.0,0.0
13486,Spain,Germany,2021,5.0,1.0,1.0,4.0,0.0,DE,ES,True,5.0,0.0
13487,Spain,Greece,2012,11.0,11.0,3.0,0.0,0.0,GR,ES,True,0.0,0.0
13488,Spain,Greece,2013,9.0,6.0,2.0,1.0,2.0,GR,ES,True,,22.22222222222222
13489,Spain,Greece,2014,2.0,2.0,1.0,0.0,0.0,GR,ES,True,0.0,0.0
13490,Spain,Greece,2015,2.0,2.0,2.0,0.0,0.0,GR,ES,True,0.0,0.0
13491,Spain,Greece,2016,6.0,6.0,4.0,0.0,0.0,GR,ES,True,0.0,0.0
13492,Spain,Greece,2017,4.0,3.0,3.0,1.0,0.0,GR,ES,True,0.0,0.0
13493,Spain,Greece,2018,2.0,2.0,1.0,0.0,0.0,GR,ES,True,0.0,0.0
13494,Spain,Greece,2019,5.0,3.0,1.0,2.0,0.0,GR,ES,True,0.0,0.0
13495,Spain,Greece,2020,1.0,0.0,0.0,0.0,0.0,GR,ES,True,0.0,0.0
13496,Spain,Greece,2021,1.0,1.0,0.0,0.0,0.0,GR,ES,True,0.0,0.0
13497,Spain,Hungary,2012,3.0,3.0,0.0,0.0,0.0,HU,ES,True,,0.0
13498,Spain,Hungary,2013,2.0,2.0,2.0,0.0,0.0,HU,ES,True,0.0,0.0
13499,Spain,Hungary,2015,1.0,1.0,1.0,0.0,0.0,HU,ES,True,0.0,0.0
13500,Spain,Hungary,2016,1.0,1.0,0.0,0.0,0.0,HU,ES,True,0.0,0.0
13501,Spain,Hungary,2019,1.0,1.0,1.0,0.0,0.0,HU,ES,True,0.0,0.0
13502,Spain,Italy,2012,18.0,18.0,12.0,0.0,0.0,IT,ES,True,,0.0
13503,Spain,Italy,2013,24.0,17.0,7.0,7.0,0.0,IT,ES,True,,0.0
13504,Spain,Italy,2014,14.0,12.0,11.0,1.0,1.0,IT,ES,True,,7.142857142857142
13505,Spain,Italy,2015,22.0,21.0,13.0,0.0,1.0,IT,ES,True,,4.545454545454546
13506,Spain,Italy,2016,27.0,27.0,25.0,0.0,0.0,IT,ES,True,0.0,0.0
13507,Spain,Italy,2017,14.0,14.0,12.0,0.0,0.0,IT,ES,True,0.0,0.0
13508,Spain,Italy,2018,22.0,20.0,14.0,0.0,2.0,IT,ES,True,0.0,9.090909090909092
13509,Spain,Italy,2019,47.0,41.0,13.0,5.0,1.0,IT,ES,True,0.0,2.127659574468085
13510,Spain,Italy,2020,12.0,11.0,5.0,0.0,1.0,IT,ES,True,0.0,8.333333333333332
13511,Spain,Italy,2021,26.0,24.0,14.0,1.0,1.0,IT,ES,True,0.0,3.8461538461538463
13512,Spain,Latvia,2013,1.0,1.0,0.0,0.0,0.0,LV,ES,True,0.0,0.0
13513,Spain,Lithuania,2014,1.0,0.0,0.0,0.0,0.0,LT,ES,True,0.0,0.0
13514,Spain,Lithuania,2019,1.0,1.0,1.0,0.0,0.0,LT,ES,True,0.0,0.0
13515,Spain,Luxembourg,2012,58.0,57.0,0.0,0.0,0.0,LU,ES,True,0.0,0.0
13516,Spain,Luxembourg,2013,19.0,19.0,0.0,0.0,0.0,LU,ES,True,0.0,0.0
13517,Spain,Luxembourg,2014,10.0,7.0,3.0,0.0,3.0,LU,ES,True,0.0,30.0
13518,Spain,Luxembourg,2015,8.0,8.0,5.0,0.0,0.0,LU,ES,True,0.0,0.0
13519,Spain,Luxembourg,2016,1.0,1.0,0.0,0.0,0.0,LU,ES,True,0.0,0.0
13520,Spain,Luxembourg,2017,7.0,7.0,5.0,0.0,0.0,LU,ES,True,0.0,0.0
13521,Spain,Luxembourg,2018,1.0,1.0,0.0,0.0,0.0,LU,ES,True,0.0,0.0
13522,Spain,Luxembourg,2019,9.0,9.0,7.0,0.0,0.0,LU,ES,True,0.0,0.0
13523,Spain,Luxembourg,2020,1.0,1.0,0.0,0.0,0.0,LU,ES,True,0.0,0.0
13524,Spain,Luxembourg,2021,2.0,2.0,2.0,0.0,0.0,LU,ES,True,0.0,0.0
13525,Spain,Malta,2012,2.0,2.0,0.0,0.0,0.0,MT,ES,True,0.0,0.0
13526,Spain,Malta,2014,1.0,0.0,0.0,1.0,0.0,MT,ES,True,0.0,0.0
13527,Spain,Malta,2015,1.0,1.0,0.0,0.0,0.0,MT,ES,True,0.0,0.0
13528,Spain,Malta,2016,1.0,1.0,0.0,0.0,0.0,MT,ES,True,0.0,0.0
13529,Spain,Malta,2017,2.0,1.0,1.0,0.0,1.0,MT,ES,True,0.0,50.0
13530,Spain,Malta,2018,3.0,3.0,3.0,3.0,0.0,MT,ES,True,0.0,0.0
13531,Spain,Netherlands,2013,1.0,1.0,1.0,0.0,0.0,NL,ES,True,,0.0
13532,Spain,Netherlands,2014,1.0,1.0,0.0,0.0,0.0,NL,ES,True,,0.0
13533,Spain,Netherlands,2016,1.0,1.0,1.0,0.0,0.0,NL,ES,True,0.0,0.0
13534,Spain,Netherlands,2019,2.0,1.0,1.0,0.0,0.0,NL,ES,True,5.0,0.0
13535,Spain,Netherlands,2020,4.0,2.0,1.0,1.0,0.0,NL,ES,True,5.0,0.0
13536,Spain,Netherlands,2021,2.0,2.0,0.0,0.0,0.0,NL,ES,True,0.0,0.0
13537,Spain,Norway,2012,1.0,0.0,0.0,0.0,1.0,NO,ES,True,5.0,100.0
13538,Spain,Norway,2013,3.0,1.0,0.0,0.0,2.0,NO,ES,True,0.0,66.66666666666666
13539,Spain,Norway,2014,4.0,4.0,3.0,0.0,0.0,NO,ES,True,5.0,0.0
13540,Spain,Norway,2015,2.0,0.0,0.0,0.0,2.0,NO,ES,True,5.0,100.0
13541,Spain,Norway,2016,1.0,1.0,1.0,0.0,0.0,NO,ES,True,0.0,0.0
13542,Spain,Norway,2017,2.0,2.0,0.0,0.0,0.0,NO,ES,True,0.0,0.0
13543,Spain,Norway,2018,2.0,15.0,0.0,15.0,2.0,NO,ES,True,0.0,100.0
13544,Spain,Norway,2019,10.0,4.0,4.0,10.0,1.0,NO,ES,True,0.0,10.0
13545,Spain,Norway,2020,1.0,0.0,0.0,5.0,1.0,NO,ES,True,0.0,100.0
13546,Spain,Poland,2012,1.0,1.0,0.0,0.0,0.0,PL,ES,True,0.0,0.0
13547,Spain,Poland,2013,1.0,1.0,0.0,0.0,0.0,PL,ES,True,0.0,0.0
13548,Spain,Poland,2015,1.0,1.0,0.0,0.0,0.0,PL,ES,True,0.0,0.0
13549,Spain,Poland,2019,1.0,1.0,0.0,0.0,0.0,PL,ES,True,0.0,0.0
13550,Spain,Portugal,2012,3.0,3.0,0.0,0.0,0.0,PT,ES,True,0.0,0.0
13551,Spain,Portugal,2013,18.0,6.0,3.0,12.0,0.0,PT,ES,True,0.0,0.0
13552,Spain,Portugal,2014,6.0,2.0,2.0,4.0,0.0,PT,ES,True,0.0,0.0
13553,Spain,Portugal,2015,5.0,5.0,4.0,0.0,0.0,PT,ES,True,0.0,0.0
13554,Spain,Portugal,2016,3.0,2.0,1.0,0.0,1.0,PT,ES,True,0.0,33.33333333333333
13555,Spain,Portugal,2017,1.0,1.0,1.0,0.0,0.0,PT,ES,True,0.0,0.0
13556,Spain,Portugal,2018,4.0,3.0,2.0,0.0,1.0,PT,ES,True,0.0,25.0
13557,Spain,Portugal,2019,4.0,4.0,3.0,0.0,2.0,PT,ES,True,0.0,50.0
13558,Spain,Slovenia,2014,1.0,1.0,1.0,0.0,0.0,SI,ES,True,0.0,0.0
13559,Spain,Slovenia,2016,2.0,2.0,0.0,0.0,0.0,SI,ES,True,0.0,0.0
13560,Spain,Sweden,2012,1.0,0.0,0.0,0.0,0.0,SE,ES,True,5.0,0.0
13561,Spain,Sweden,2013,7.0,5.0,1.0,1.0,0.0,SE,ES,True,5.0,0.0
13562,Spain,Sweden,2014,10.0,2.0,0.0,0.0,0.0,SE,ES,True,10.0,0.0
13563,Spain,Sweden,2015,6.0,0.0,0.0,0.0,0.0,SE,ES,True,5.0,0.0
13564,Spain,Sweden,2016,28.0,1.0,1.0,0.0,0.0,SE,ES,True,5.0,0.0
13565,Spain,Sweden,2017,26.0,0.0,0.0,0.0,0.0,SE,ES,True,0.0,0.0
13566,Spain,Sweden,2018,48.0,0.0,0.0,0.0,0.0,SE,ES,True,10.0,0.0
13567,Spain,Sweden,2020,10.0,0.0,0.0,0.0,0.0,SE,ES,True,5.0,0.0
13568,Spain,Switzerland,2012,36.0,36.0,28.0,0.0,0.0,CH,ES,True,10.0,0.0
13569,Spain,Switzerland,2013,32.0,30.0,23.0,2.0,0.0,CH,ES,True,5.0,0.0
13570,Spain,Switzerland,2014,20.0,20.0,11.0,0.0,0.0,CH,ES,True,5.0,0.0
13571,Spain,Switzerland,2015,8.0,8.0,6.0,0.0,0.0,CH,ES,True,0.0,0.0
13572,Spain,Switzerland,2016,13.0,13.0,12.0,0.0,0.0,CH,ES,True,0.0,0.0
13573,Spain,Switzerland,2017,6.0,5.0,5.0,1.0,0.0,CH,ES,True,5.0,0.0
13574,Spain,Switzerland,2018,9.0,8.0,6.0,1.0,0.0,CH,ES,True,5.0,0.0
13575,Spain,Switzerland,2019,45.0,44.0,35.0,1.0,0.0,CH,ES,True,5.0,0.0
13576,Spain,Switzerland,2020,4.0,2.0,2.0,2.0,0.0,CH,ES,True,0.0,0.0
13577,Spain,Switzerland,2021,11.0,11.0,3.0,0.0,0.0,CH,ES,True,0.0,0.0
13578,Sri Lanka,France,2012,3904.0,3114.0,424.0,0.0,790.0,FR,LK,False,2955.0,20.23565573770492
13579,Sri Lanka,France,2013,4340.0,3571.0,627.0,7.0,762.0,FR,LK,False,2325.0,17.557603686635943
13580,Sri Lanka,France,2014,6648.0,5868.0,1070.0,3.0,777.0,FR,LK,False,2165.0,11.687725631768952
13581,Sri Lanka,France,2015,8693.0,7598.0,1655.0,22.0,1025.0,FR,LK,False,1405.0,11.791096284366732
13582,Sri Lanka,France,2016,11176.0,9456.0,1655.0,1.0,1599.0,FR,LK,False,1275.0,14.307444523979957
13583,Sri Lanka,France,2017,11998.0,9478.0,1681.0,15.0,2329.0,FR,LK,False,1305.0,19.411568594765793
13584,Sri Lanka,France,2018,13236.0,10239.0,2175.0,21.0,2812.0,FR,LK,False,1750.0,21.245089150800847
13585,Sri Lanka,France,2019,13348.0,9568.0,2181.0,38.0,3568.0,FR,LK,False,1970.0,26.730596344021578
13586,Sri Lanka,France,2020,2075.0,1437.0,243.0,4.0,602.0,FR,LK,False,1020.0,29.012048192771083
13587,Sri Lanka,France,2021,1550.0,1122.0,405.0,44.0,364.0,FR,LK,False,905.0,23.483870967741936
13588,Sri Lanka,Germany,2012,4656.0,3633.0,638.0,0.0,1023.0,DE,LK,False,430.0,21.971649484536083
13589,Sri Lanka,Germany,2013,5687.0,4413.0,647.0,82.0,1192.0,DE,LK,False,595.0,20.960084403024442
13590,Sri Lanka,Germany,2014,5130.0,4336.0,560.0,69.0,725.0,DE,LK,False,445.0,14.132553606237815
13591,Sri Lanka,Germany,2015,5697.0,4864.0,519.0,53.0,780.0,DE,LK,False,280.0,13.69141653501843
13592,Sri Lanka,Germany,2016,7062.0,6101.0,2672.0,80.0,881.0,DE,LK,False,530.0,12.47521948456528
13593,Sri Lanka,Germany,2017,7512.0,6330.0,4863.0,4.0,1178.0,DE,LK,False,485.0,15.68157614483493
13594,Sri Lanka,Germany,2018,7912.0,6478.0,6310.0,2.0,1432.0,DE,LK,False,320.0,18.099089989888775
13595,Sri Lanka,Germany,2019,8501.0,6859.0,5294.0,7.0,1635.0,DE,LK,False,320.0,19.23303140806964
13596,Sri Lanka,Germany,2020,1576.0,1298.0,1182.0,0.0,278.0,DE,LK,False,175.0,17.639593908629443
13597,Sri Lanka,Germany,2021,533.0,250.0,218.0,0.0,261.0,DE,LK,False,100.0,48.96810506566604
13598,Sri Lanka,Italy,2012,3697.0,3304.0,2534.0,0.0,393.0,IT,LK,False,75.0,10.630240735731675
13599,Sri Lanka,Italy,2013,3937.0,3667.0,1020.0,64.0,206.0,IT,LK,False,70.0,5.232410464820929
13600,Sri Lanka,Italy,2014,4330.0,3838.0,757.0,103.0,389.0,IT,LK,False,85.0,8.983833718244803
13601,Sri Lanka,Italy,2015,5022.0,4430.0,1206.0,60.0,532.0,IT,LK,False,85.0,10.593389088012744
13602,Sri Lanka,Italy,2016,6279.0,5574.0,1578.0,1.0,704.0,IT,LK,False,135.0,11.211976429367734
13603,Sri Lanka,Italy,2017,7830.0,6620.0,1900.0,2.0,1208.0,IT,LK,False,325.0,15.427841634738188
13604,Sri Lanka,Italy,2018,5859.0,4476.0,1133.0,2.0,1381.0,IT,LK,False,500.0,23.57057518347841
13605,Sri Lanka,Italy,2019,6091.0,4846.0,1143.0,0.0,1245.0,IT,LK,False,385.0,20.439993432933836
13606,Sri Lanka,Italy,2020,739.0,230.0,16.0,0.0,509.0,IT,LK,False,85.0,68.87686062246279
13607,Sri Lanka,Italy,2021,126.0,112.0,13.0,0.0,14.0,IT,LK,False,110.0,11.11111111111111
13608,Sri Lanka,Netherlands,2012,2097.0,1684.0,1414.0,0.0,408.0,NL,LK,False,125.0,19.45636623748212
13609,Sri Lanka,Netherlands,2013,2147.0,1703.0,1294.0,15.0,429.0,NL,LK,False,85.0,19.981369352585002
13610,Sri Lanka,Netherlands,2014,1792.0,1529.0,1213.0,0.0,262.0,NL,LK,False,55.0,14.620535714285715
13611,Sri Lanka,Netherlands,2015,14.0,6.0,7.0,1.0,2.0,NL,LK,False,35.0,14.285714285714285
13612,Sri Lanka,Netherlands,2016,8.0,4.0,3.0,2.0,1.0,NL,LK,False,30.0,12.5
13613,Sri Lanka,Netherlands,2017,11.0,4.0,4.0,1.0,0.0,NL,LK,False,45.0,0.0
13614,Sri Lanka,Netherlands,2018,6.0,5.0,3.0,0.0,1.0,NL,LK,False,30.0,16.666666666666664
13615,Sri Lanka,Netherlands,2019,8.0,4.0,2.0,2.0,1.0,NL,LK,False,55.0,12.5
13616,Sri Lanka,Netherlands,2020,16.0,16.0,14.0,0.0,0.0,NL,LK,False,20.0,0.0
13617,Sri Lanka,Netherlands,2021,102.0,83.0,47.0,4.0,8.0,NL,LK,False,20.0,7.8431372549019605
13618,Sri Lanka,Norway,2012,2299.0,961.9999999999999,135.00000000000003,0.0,1337.0,NO,LK,False,30.0,58.15571987820791
13619,Sri Lanka,Norway,2013,1878.0,1396.0,185.0,0.0,482.0,NO,LK,False,15.0,25.66560170394036
13620,Sri Lanka,Norway,2014,1901.0,1375.0,130.0,1.0,525.0,NO,LK,False,10.0,27.617043661230934
13621,Sri Lanka,Norway,2015,2192.0000000000005,1660.0,111.99999999999999,17.0,515.0000000000001,NO,LK,False,15.0,23.494525547445257
13622,Sri Lanka,Norway,2016,2463.0,2143.0,215.0,5.0,315.0,NO,LK,False,5.0,12.78928136419001
13623,Sri Lanka,Norway,2017,2977.0,2532.0,336.0,25.0,420.0,NO,LK,False,10.0,14.1081625797783
13624,Sri Lanka,Norway,2018,933.0,801.0,141.0,22.0,110.0,NO,LK,False,5.0,11.789924973204716
13625,Sri Lanka,Norway,2019,955.0,847.0,214.0,10.0,98.0,NO,LK,False,10.0,10.261780104712042
13626,Sri Lanka,Norway,2020,1.0,1.0,1.0,0.0,0.0,NO,LK,False,5.0,0.0
13627,Sri Lanka,Switzerland,2012,2627.0,1987.0,293.0,0.0,640.0,CH,LK,False,445.0,24.362390559573658
13628,Sri Lanka,Switzerland,2013,2506.0,1897.0,268.0,74.0,535.0,CH,LK,False,455.0,21.348762968874702
13629,Sri Lanka,Switzerland,2014,3409.0,2163.0,440.0,164.0,1082.0,CH,LK,False,905.0,31.739513053681435
13630,Sri Lanka,Switzerland,2015,5072.0,3743.0,858.0,148.0,1181.0,CH,LK,False,1775.0,23.284700315457414
13631,Sri Lanka,Switzerland,2016,5997.0,4768.0,1073.0,151.0,1078.0,CH,LK,False,1315.0,17.975654493913623
13632,Sri Lanka,Switzerland,2017,7584.0,5878.0,1443.0,242.0,1464.0,CH,LK,False,730.0,19.303797468354432
13633,Sri Lanka,Switzerland,2018,8503.0,6690.0,1682.0,247.0,1566.0,CH,LK,False,500.0,18.417029283782192
13634,Sri Lanka,Switzerland,2019,9699.0,7676.0,1933.0,200.0,1823.0,CH,LK,False,475.0,18.795752139395812
13635,Sri Lanka,Switzerland,2020,1350.0,1006.0,305.0,33.0,311.0,CH,LK,False,340.0,23.037037037037038
13636,Sri Lanka,Switzerland,2021,896.0,678.0,293.0,15.0,203.0,CH,LK,False,270.0,22.65625
13637,Sudan,France,2012,2159.0,1303.0,225.0,0.0,856.0,FR,SD,False,745.0,39.647985178323296
13638,Sudan,France,2013,1970.0,1225.0,286.0,19.0,726.0,FR,SD,False,840.0,36.85279187817259
13639,Sudan,France,2014,1881.0,1092.0,379.0,10.0,779.0,FR,SD,False,1950.0,41.41414141414141
13640,Sudan,France,2015,2042.0,1447.0,505.0,72.0,496.0,FR,SD,False,5315.0,24.289911851126348
13641,Sudan,France,2016,2459.0,1563.0,505.0,34.0,715.0,FR,SD,False,6085.0,29.076860512403417
13642,Sudan,France,2017,2533.0,1916.0,448.0,17.0,519.0,FR,SD,False,4680.0,20.489538097118043
13643,Sudan,France,2018,3236.0,2220.0,573.0,52.0,812.0,FR,SD,False,2980.0,25.092707045735473
13644,Sudan,France,2019,5504.0,2305.0,440.0,10.0,2758.0,FR,SD,False,2120.0,50.10901162790697
13645,Sudan,France,2020,602.0,290.0,93.0,3.0,544.0,FR,SD,False,1355.0,90.36544850498339
13646,Sudan,France,2021,910.0,614.0,191.0,85.0,197.0,FR,SD,False,2210.0,21.64835164835165
13647,Sudan,Germany,2012,1041.0,663.0,63.0,0.0,378.0,DE,SD,False,195.0,36.31123919308357
13648,Sudan,Germany,2013,573.0,443.0,53.0,52.0,78.0,DE,SD,False,390.0,13.612565445026178
13649,Sudan,Germany,2014,1298.0,193.0,26.0,858.0,247.0,DE,SD,False,755.0,19.029275808936827
13650,Sudan,Germany,2015,1788.0,78.0,15.0,1554.0,156.0,DE,SD,False,1030.0,8.724832214765101
13651,Sudan,Germany,2016,1679.0,62.0,21.0,1501.0,116.0,DE,SD,False,2445.0,6.908874329958309
13652,Sudan,Germany,2017,2351.0,101.0,30.0,1836.0,414.0,DE,SD,False,1475.0,17.6095278604849
13653,Sudan,Germany,2018,2085.0,1451.0,645.0,164.0,470.0,DE,SD,False,775.0,22.54196642685851
13654,Sudan,Germany,2019,1596.0,1125.0,605.0,28.0,443.0,DE,SD,False,575.0,27.75689223057644
13655,Sudan,Germany,2020,318.0,172.0,77.0,29.0,117.0,DE,SD,False,240.0,36.79245283018868
13656,Sudan,Germany,2021,272.0,178.0,113.0,2.0,85.0,DE,SD,False,235.0,31.25
13657,Sudan,Greece,2012,1077.0,789.0,275.0,0.0,288.0,GR,SD,False,70.0,26.740947075208915
