app_country,schengen_state,year,app,total_issued,mev_issued,ltv,rejected,code_schengen,code_app,visa_free
Trinidad and Tobago,Spain,2021,24,19,8,0,2,ES,TT,t
Tunisia,Austria,2009,683,620,0,0,63,AT,TN,f
Tunisia,Austria,2010,708,690,147,0,18,AT,TN,f
Tunisia,Austria,2011,397,392,49,0,5,AT,TN,f
Tunisia,Austria,2012,787,706,120,0,81,AT,TN,f
Tunisia,Austria,2013,982,856,184,0,126,AT,TN,f
Tunisia,Austria,2014,1125,1064,247,2,59,AT,TN,f
Tunisia,Austria,2015,1612,1513,581,47,52,AT,TN,f
Tunisia,Austria,2016,2267,1789,679,30,448,AT,TN,f
Tunisia,Austria,2017,2264,1666,695,6,592,AT,TN,f
Tunisia,Austria,2018,1947,1415,619,2,530,AT,TN,f
Tunisia,Austria,2019,1881,1538,693,9,341,AT,TN,f
Tunisia,Austria,2020,294,256,104,1,37,AT,TN,f
Tunisia,Austria,2021,430,288,184,0,142,AT,TN,f
Tunisia,Belgium,2009,2352,1710,0,0,642,BE,TN,f
Tunisia,Belgium,2010,2236,1570,556,0,666,BE,TN,f
Tunisia,Belgium,2011,3134,2037,0,0,1097,BE,TN,f
Tunisia,Belgium,2012,2931,2169,828,0,675,BE,TN,f
Tunisia,Belgium,2013,3330,2564,1012,7,667,BE,TN,f
Tunisia,Belgium,2014,3318,2269,933,26,895,BE,TN,f
Tunisia,Belgium,2015,3711,2332,1022,49,1307,BE,TN,f
Tunisia,Belgium,2016,3967,2327,841,42,1234,BE,TN,f
Tunisia,Belgium,2017,3742,2470,1032,21,1191,BE,TN,f
Tunisia,Belgium,2018,3655,2442,1113,32,1113,BE,TN,f
Tunisia,Belgium,2019,3143,2186,1005,23,781,BE,TN,f
Tunisia,Belgium,2020,856,530,291,7,220,BE,TN,f
Tunisia,Belgium,2021,995,517,310,1,287,BE,TN,f
Tunisia,Czechia,2009,393,280,0,0,113,CZ,TN,f
Tunisia,Czechia,2010,594,386,50,0,208,CZ,TN,f
Tunisia,Czechia,2011,632,375,98,0,257,CZ,TN,f
Tunisia,Czechia,2012,703,451,171,0,252,CZ,TN,f
Tunisia,Czechia,2013,636,397,102,1,238,CZ,TN,f
Tunisia,Czechia,2014,657,512,121,0,145,CZ,TN,f
Tunisia,Czechia,2015,864,758,124,0,106,CZ,TN,f
Tunisia,Czechia,2016,621,519,71,1,91,CZ,TN,f
Tunisia,Czechia,2017,639,493,60,0,146,CZ,TN,f
Tunisia,Czechia,2018,973,608,92,0,340,CZ,TN,f
Tunisia,Czechia,2019,1129,645,71,3,481,CZ,TN,f
Tunisia,Czechia,2020,401,174,27,0,227,CZ,TN,f
Tunisia,Czechia,2021,185,56,6,0,114,CZ,TN,f
Tunisia,Finland,2009,1849,1364,0,0,485,FI,TN,f
Tunisia,Finland,2010,1964,1639,269,0,325,FI,TN,f
Tunisia,Finland,2011,2094,1334,293,0,760,FI,TN,f
Tunisia,Finland,2012,1487,1046,151,0,441,FI,TN,f
Tunisia,Finland,2013,1616,1181,239,13,422,FI,TN,f
Tunisia,Finland,2014,1675,1256,262,12,407,FI,TN,f
Tunisia,Finland,2015,1957,1546,188,7,371,FI,TN,f
Tunisia,Finland,2016,1982,1431,189,3,446,FI,TN,f
Tunisia,Finland,2017,1856,1391,219,9,422,FI,TN,f
Tunisia,Finland,2018,1998,1411,242,4,571,FI,TN,f
Tunisia,Finland,2019,2346,1520,230,4,796,FI,TN,f
Tunisia,Finland,2020,380,225,37,1,155,FI,TN,f
Tunisia,Finland,2021,399,175,39,0,145,FI,TN,f
Tunisia,France,2009,72547,63561,0,0,8986,FR,TN,f
Tunisia,France,2010,77363,69670,27646,0,7693,FR,TN,f
Tunisia,France,2011,77251,68823,24190,0,8428,FR,TN,f
Tunisia,France,2012,81180,71869,27261,0,9311,FR,TN,f
Tunisia,France,2013,100542,88124,34474,6,12412,FR,TN,f
Tunisia,France,2014,101521,90110,38231,53,11358,FR,TN,f
Tunisia,France,2015,125008,106914,44279,46,16437,FR,TN,f
Tunisia,France,2016,134165,112515,44279,40,18293,FR,TN,f
Tunisia,France,2017,143873,120606,45296,35,20585,FR,TN,f
Tunisia,France,2018,166930,135817,47329,47,26604,FR,TN,f
Tunisia,France,2019,170552,125633,38843,510,39298,FR,TN,f
Tunisia,France,2020,46308,35122,10924,40,12182,FR,TN,f
Tunisia,France,2021,41756,27988,13890,32,8822,FR,TN,f
Tunisia,Germany,2009,7683,6037,0,0,1646,DE,TN,f
Tunisia,Germany,2010,8079,6670,1018,0,1409,DE,TN,f
Tunisia,Germany,2011,8844,7254,1272,0,1590,DE,TN,f
Tunisia,Germany,2012,10146,9390,1566,0,756,DE,TN,f
Tunisia,Germany,2013,12538,10850,1924,429,1259,DE,TN,f
Tunisia,Germany,2014,12509,11346,1835,51,1112,DE,TN,f
Tunisia,Germany,2015,16674,14354,3207,27,2293,DE,TN,f
Tunisia,Germany,2016,19679,16938,12993,55,2686,DE,TN,f
Tunisia,Germany,2017,20946,16475,11029,305,4166,DE,TN,f
Tunisia,Germany,2018,20606,17122,12252,63,3421,DE,TN,f
Tunisia,Germany,2019,24386,19527,14015,33,4826,DE,TN,f
Tunisia,Germany,2020,7166,4744,3782,13,2409,DE,TN,f
Tunisia,Germany,2021,6247,4560,4033,29,1583,DE,TN,f
Tunisia,Greece,2009,658,546,0,0,112,GR,TN,f
Tunisia,Greece,2010,766,627,211,0,139,GR,TN,f
Tunisia,Greece,2011,910,795,383,0,115,GR,TN,f
Tunisia,Greece,2012,982,823,555,0,159,GR,TN,f
Tunisia,Greece,2013,1085,918,657,3,157,GR,TN,f
Tunisia,Greece,2014,1007,804,468,1,200,GR,TN,f
Tunisia,Greece,2015,1566,991,500,1,573,GR,TN,f
Tunisia,Greece,2016,1134,817,325,1,316,GR,TN,f
Tunisia,Greece,2017,1042,786,362,5,251,GR,TN,f
Tunisia,Greece,2018,1685,1343,462,16,326,GR,TN,f
Tunisia,Greece,2019,1693,1237,470,1,443,GR,TN,f
Tunisia,Greece,2020,508,333,169,2,159,GR,TN,f
Tunisia,Greece,2021,884,680,675,11,138,GR,TN,f
Tunisia,Hungary,2009,192,130,0,0,62,HU,TN,f
Tunisia,Hungary,2010,255,152,48,0,103,HU,TN,f
Tunisia,Hungary,2011,244,118,32,0,126,HU,TN,f
Tunisia,Hungary,2012,244,192,36,0,52,HU,TN,f
Tunisia,Hungary,2013,246,188,13,0,58,HU,TN,f
Tunisia,Hungary,2014,213,153,39,0,60,HU,TN,f
Tunisia,Hungary,2015,190,149,31,0,41,HU,TN,f
Tunisia,Hungary,2016,208,158,49,4,46,HU,TN,f
Tunisia,Hungary,2017,328,241,37,5,82,HU,TN,f
Tunisia,Hungary,2018,387,286,62,5,96,HU,TN,f
Tunisia,Hungary,2019,358,217,54,0,136,HU,TN,f
Tunisia,Hungary,2020,74,55,5,4,11,HU,TN,f
Tunisia,Hungary,2021,76,62,19,1,10,HU,TN,f
Tunisia,Italy,2009,6917,6229,0,0,688,IT,TN,f
Tunisia,Italy,2010,8015,6943,2909,0,1072,IT,TN,f
Tunisia,Italy,2011,9147,8008,4048,0,1139,IT,TN,f
Tunisia,Italy,2012,10242,9156,5718,0,1086,IT,TN,f
Tunisia,Italy,2013,11055,9419,5509,77,1559,IT,TN,f
Tunisia,Italy,2014,12885,11648,7328,40,1197,IT,TN,f
Tunisia,Italy,2015,15571,13576,9083,105,1890,IT,TN,f
Tunisia,Italy,2016,18228,15972,11576,215,2041,IT,TN,f
Tunisia,Italy,2017,14952,12171,9005,128,2653,IT,TN,f
Tunisia,Italy,2018,12415,9868,6784,28,2519,IT,TN,f
Tunisia,Italy,2019,15232,10881,9331,26,4325,IT,TN,f
Tunisia,Italy,2020,5164,3382,2249,9,1773,IT,TN,f
Tunisia,Italy,2021,4870,3765,3048,6,1099,IT,TN,f
Tunisia,Malta,2009,780,643,0,0,137,MT,TN,f
Tunisia,Malta,2010,799,633,178,0,166,MT,TN,f
Tunisia,Malta,2011,1888,1400,460,0,488,MT,TN,f
Tunisia,Malta,2012,5303,4235,3039,0,1068,MT,TN,f
Tunisia,Malta,2013,5689,4644,3450,67,978,MT,TN,f
Tunisia,Malta,2014,2637,1699,745,40,835,MT,TN,f
Tunisia,Malta,2015,964,578,114,21,339,MT,TN,f
Tunisia,Malta,2016,1082,721,254,49,288,MT,TN,f
Tunisia,Malta,2017,906,673,339,30,196,MT,TN,f
Tunisia,Malta,2018,991,768,386,14,203,MT,TN,f
Tunisia,Malta,2019,1290,972,609,2,318,MT,TN,f
Tunisia,Malta,2020,269,191,128,0,76,MT,TN,f
Tunisia,Malta,2021,41,40,30,0,1,MT,TN,f
Tunisia,Netherlands,2009,970,742,0,0,228,NL,TN,f
Tunisia,Netherlands,2010,1111,900,162,0,211,NL,TN,f
Tunisia,Netherlands,2011,1123,837,210,0,263,NL,TN,f
Tunisia,Netherlands,2012,1241,1048,186,0,167,NL,TN,f
Tunisia,Netherlands,2013,1222,926,359,2,294,NL,TN,f
Tunisia,Netherlands,2014,1462,1083,751,8,367,NL,TN,f
Tunisia,Netherlands,2015,1562,1081,1100,41,378,NL,TN,f
Tunisia,Netherlands,2016,3222,2099,2069,19,930,NL,TN,f
Tunisia,Netherlands,2017,4182,2424,2376,33,1664,NL,TN,f
Tunisia,Netherlands,2018,7759,3543,3419,41,3919,NL,TN,f
Tunisia,Netherlands,2019,7290,3505,2313,24,3546,NL,TN,f
Tunisia,Netherlands,2020,1913,867,318,12,971,NL,TN,f
Tunisia,Netherlands,2021,850,622,359,17,165,NL,TN,f
Tunisia,Norway,2009,0,0,0,0,0,NO,TN,f
Tunisia,Norway,2010,2,0,0,0,2,NO,TN,f
Tunisia,Norway,2011,5,0,0,0,5,NO,TN,f
Tunisia,Norway,2012,2,0,0,0,2,NO,TN,f
Tunisia,Norway,2017,1,1,1,0,0,NO,TN,f
Tunisia,Poland,2009,750,524,0,0,226,PL,TN,f
Tunisia,Poland,2010,891,497,85,0,394,PL,TN,f
Tunisia,Poland,2011,777,542,185,0,214,PL,TN,f
Tunisia,Poland,2012,702,542,149,0,160,PL,TN,f
Tunisia,Poland,2013,675,496,94,1,178,PL,TN,f
Tunisia,Poland,2014,731,502,111,1,228,PL,TN,f
Tunisia,Poland,2015,591,400,58,0,191,PL,TN,f
Tunisia,Poland,2016,612,434,98,0,178,PL,TN,f
Tunisia,Poland,2017,626,344,66,0,282,PL,TN,f
Tunisia,Poland,2018,652,497,146,0,155,PL,TN,f
Tunisia,Poland,2019,564,416,94,0,148,PL,TN,f
Tunisia,Poland,2020,151,80,12,0,71,PL,TN,f
Tunisia,Poland,2021,358,262,104,0,93,PL,TN,f
Tunisia,Portugal,2009,598,546,0,0,52,PT,TN,f
Tunisia,Portugal,2010,629,601,174,0,28,PT,TN,f
Tunisia,Portugal,2011,801,697,176,0,104,PT,TN,f
Tunisia,Portugal,2012,681,630,183,0,51,PT,TN,f
Tunisia,Portugal,2013,718,685,142,8,25,PT,TN,f
Tunisia,Portugal,2014,1069,939,259,2,128,PT,TN,f
Tunisia,Portugal,2015,1413,1209,280,29,175,PT,TN,f
Tunisia,Portugal,2016,1434,1271,377,22,141,PT,TN,f
Tunisia,Portugal,2017,1321,1145,268,6,170,PT,TN,f
Tunisia,Portugal,2018,1447,1276,333,4,167,PT,TN,f
Tunisia,Portugal,2019,1475,1227,446,2,246,PT,TN,f
Tunisia,Portugal,2020,346,290,156,0,56,PT,TN,f
Tunisia,Portugal,2021,310,268,90,3,39,PT,TN,f
Tunisia,Spain,2009,4073,3583,0,0,490,ES,TN,f
Tunisia,Spain,2010,4793,4453,590,0,340,ES,TN,f
Tunisia,Spain,2011,5373,4828,575,0,335,ES,TN,f
Tunisia,Spain,2012,6486,5768,575,0,431,ES,TN,f
Tunisia,Spain,2013,7918,7117,665,9,547,ES,TN,f
Tunisia,Spain,2014,8701,7811,653,16,613,ES,TN,f
Tunisia,Spain,2015,8892,7302,851,22,1029,ES,TN,f
Tunisia,Spain,2016,10537,8446,884,12,1534,ES,TN,f
Tunisia,Spain,2017,9224,7383,624,29,1469,ES,TN,f
Tunisia,Spain,2018,9553,7174,1337,30,1931,ES,TN,f
Tunisia,Spain,2019,12387,7995,1358,31,3583,ES,TN,f
Tunisia,Spain,2020,4661,2633,716,9,1755,ES,TN,f
Tunisia,Spain,2021,7038,4020,1517,82,1855,ES,TN,f
Tunisia,Switzerland,2009,2769,2273,0,0,496,CH,TN,f
Tunisia,Switzerland,2010,2137,2046,0,0,91,CH,TN,f
Tunisia,Switzerland,2011,2531,2082,583,0,449,CH,TN,f
Tunisia,Switzerland,2012,2477,2060,642,0,417,CH,TN,f
Tunisia,Switzerland,2013,2382,2046,656,8,328,CH,TN,f
Tunisia,Switzerland,2014,2528,2157,879,12,359,CH,TN,f
Tunisia,Switzerland,2015,3759,2751,1415,171,837,CH,TN,f
Tunisia,Switzerland,2016,3733,2830,1595,60,843,CH,TN,f
Tunisia,Switzerland,2017,3556,2727,1556,77,752,CH,TN,f
Tunisia,Switzerland,2018,3454,2680,1674,30,744,CH,TN,f
Tunisia,Switzerland,2019,3837,3037,1992,24,776,CH,TN,f
Tunisia,Switzerland,2020,1058,755,614,61,242,CH,TN,f
Tunisia,Switzerland,2021,1463,1159,1085,77,227,CH,TN,f
Turkey,Austria,2009,9208,7578,0,0,1630,AT,TR,f
Turkey,Austria,2010,11046,9625,9594,0,1421,AT,TR,f
Turkey,Austria,2011,13242,11961,11680,0,1281,AT,TR,f
Turkey,Austria,2012,14305,13350,13168,0,955,AT,TR,f
Turkey,Austria,2013,17842,16878,16349,15,949,AT,TR,f
Turkey,Austria,2014,17988,17307,11068,13,668,AT,TR,f
Turkey,Austria,2015,22896,22195,11955,7,694,AT,TR,f
Turkey,Austria,2016,21848,20923,16733,6,919,AT,TR,f
Turkey,Austria,2017,19007,17966,8781,11,1030,AT,TR,f
Turkey,Austria,2018,18510,16113,8545,9,2388,AT,TR,f
Turkey,Austria,2019,18623,15068,10641,1,3549,AT,TR,f
Turkey,Austria,2020,4421,3886,2742,2,533,AT,TR,f
Turkey,Austria,2021,4321,3712,3356,0,609,AT,TR,f
Turkey,Belgium,2009,10288,8644,0,0,1644,BE,TR,f
Turkey,Belgium,2010,6986,4590,1789,0,2396,BE,TR,f
Turkey,Belgium,2011,12412,10631,3504,0,1781,BE,TR,f
Turkey,Belgium,2012,11526,10005,3069,0,1364,BE,TR,f
Turkey,Belgium,2013,12022,10435,3856,4,1341,BE,TR,f
Turkey,Belgium,2014,12374,10885,4469,56,1379,BE,TR,f
Turkey,Belgium,2015,12341,10688,6322,14,1343,BE,TR,f
Turkey,Belgium,2016,11112,8892,5500,274,1675,BE,TR,f
Turkey,Belgium,2017,9951,8021,4177,26,1671,BE,TR,f
Turkey,Belgium,2018,10347,7450,3911,3,2297,BE,TR,f
Turkey,Belgium,2019,9406,6559,3954,9,3163,BE,TR,f
Turkey,Belgium,2020,2361,1493,1025,1,744,BE,TR,f
Turkey,Belgium,2021,2415,1255,963,2,557,BE,TR,f
Turkey,Czechia,2009,13705,13014,0,0,691,CZ,TR,f
Turkey,Czechia,2010,22359,21045,4584,0,1314,CZ,TR,f
Turkey,Czechia,2011,18027,16728,4647,0,1299,CZ,TR,f
Turkey,Czechia,2012,21689,20644,5349,0,1045,CZ,TR,f
Turkey,Czechia,2013,20498,19684,4927,6,808,CZ,TR,f
Turkey,Czechia,2014,15849,15504,4944,15,330,CZ,TR,f
Turkey,Czechia,2015,15604,15312,6834,17,275,CZ,TR,f
Turkey,Czechia,2016,21416,20746,11601,20,645,CZ,TR,f
Turkey,Czechia,2017,22804,21573,7996,7,1224,CZ,TR,f
Turkey,Czechia,2018,21792,20619,7434,8,1162,CZ,TR,f
Turkey,Czechia,2019,17543,16236,4732,2,1305,CZ,TR,f
Turkey,Czechia,2020,4874,4533,1982,1,340,CZ,TR,f
Turkey,Czechia,2021,1877,1536,693,5,335,CZ,TR,f
Turkey,Denmark,2009,5081,4539,0,0,542,DK,TR,f
Turkey,Denmark,2010,5086,4580,1533,0,506,DK,TR,f
Turkey,Denmark,2011,5556,5024,2227,0,356,DK,TR,f
Turkey,Denmark,2012,5597,4960,2499,0,444,DK,TR,f
Turkey,Denmark,2013,6615,5919,3465,70,489,DK,TR,f
Turkey,Denmark,2014,6686,6029,4182,14,640,DK,TR,f
Turkey,Denmark,2015,7219,6475,4613,16,545,DK,TR,f
Turkey,Denmark,2016,7800,7304,4857,1,501,DK,TR,f
Turkey,Denmark,2017,8366,7360,5098,1,933,DK,TR,f
Turkey,Denmark,2018,7876,6975,5237,10,796,DK,TR,f
Turkey,Denmark,2019,7511,6321,4374,9,994,DK,TR,f
Turkey,Denmark,2020,2470,1823,802,9,544,DK,TR,f
Turkey,Denmark,2021,2995,2047,979,29,694,DK,TR,f
Turkey,Estonia,2009,484,318,0,0,166,EE,TR,f
Turkey,Estonia,2010,348,277,140,0,71,EE,TR,f
Turkey,Estonia,2011,293,240,126,0,53,EE,TR,f
Turkey,Estonia,2012,291,236,123,0,55,EE,TR,f
Turkey,Estonia,2013,281,241,133,8,32,EE,TR,f
Turkey,Estonia,2014,234,199,126,12,21,EE,TR,f
Turkey,Estonia,2015,579,517,329,22,33,EE,TR,f
Turkey,Estonia,2016,795,728,543,9,58,EE,TR,f
Turkey,Estonia,2017,1084,993,714,34,51,EE,TR,f
Turkey,Estonia,2018,1112,994,637,6,112,EE,TR,f
Turkey,Estonia,2019,1056,874,378,3,179,EE,TR,f
Turkey,Estonia,2020,195,154,111,1,40,EE,TR,f
Turkey,Estonia,2021,1859,752,221,5,1102,EE,TR,f
Turkey,Finland,2009,3208,2967,0,0,241,FI,TR,f
Turkey,Finland,2010,2918,2659,1890,0,259,FI,TR,f
Turkey,Finland,2011,3951,3697,2820,0,254,FI,TR,f
Turkey,Finland,2012,3499,3122,2044,0,377,FI,TR,f
Turkey,Finland,2013,3368,2907,1987,20,441,FI,TR,f
Turkey,Finland,2014,3344,2897,2066,30,417,FI,TR,f
Turkey,Finland,2015,3514,3148,2686,28,297,FI,TR,f
Turkey,Finland,2016,5562,5253,4635,45,252,FI,TR,f
Turkey,Finland,2017,4212,3676,3246,27,473,FI,TR,f
Turkey,Finland,2018,4014,2989,1942,17,928,FI,TR,f
Turkey,Finland,2019,3676,2784,1121,11,853,FI,TR,f
Turkey,Finland,2020,910,549,252,5,361,FI,TR,f
Turkey,Finland,2021,1506,978,414,17,431,FI,TR,f
Turkey,France,2009,94117,89085,0,0,5032,FR,TR,f
Turkey,France,2010,108002,103543,19088,0,4459,FR,TR,f
Turkey,France,2011,117919,113913,20467,0,4006,FR,TR,f
Turkey,France,2012,98333,94407,18049,0,3926,FR,TR,f
Turkey,France,2013,103677,98851,22126,77,4749,FR,TR,f
Turkey,France,2014,98896,94348,27725,49,4499,FR,TR,f
Turkey,France,2015,134248,129093,50280,5,4251,FR,TR,f
Turkey,France,2016,133086,126761,50280,6,4351,FR,TR,f
Turkey,France,2017,136023,128086,42533,6,6283,FR,TR,f
Turkey,France,2018,128651,119282,40037,6,7583,FR,TR,f
Turkey,France,2019,143478,131702,54766,5,9106,FR,TR,f
Turkey,France,2020,36545,33067,13662,0,3082,FR,TR,f
Turkey,France,2021,45119,36689,20314,0,5929,FR,TR,f
Turkey,Germany,2009,130930,109879,0,0,21051,DE,TR,f
Turkey,Germany,2010,143399,124130,16611,0,19269,DE,TR,f
Turkey,Germany,2011,156165,141114,18863,0,15051,DE,TR,f
Turkey,Germany,2012,167263,153430,25595,0,13833,DE,TR,f
Turkey,Germany,2013,190304,170817,33380,1276,18211,DE,TR,f
Turkey,Germany,2014,196941,183178,37985,1305,12458,DE,TR,f
Turkey,Germany,2015,222208,210139,61101,176,11893,DE,TR,f
Turkey,Germany,2016,234187,218227,215721,66,15894,DE,TR,f
Turkey,Germany,2017,241990,215400,205090,116,26474,DE,TR,f
Turkey,Germany,2018,237323,208754,199985,123,28446,DE,TR,f
Turkey,Germany,2019,253014,222133,217811,58,30823,DE,TR,f
Turkey,Germany,2020,75280,63684,62671,19,11577,DE,TR,f
Turkey,Germany,2021,93587,72412,71947,23,20807,DE,TR,f
Turkey,Greece,2009,50809,50551,0,0,258,GR,TR,f
Turkey,Greece,2010,49723,49382,12542,0,341,GR,TR,f
Turkey,Greece,2011,62329,62039,7242,0,307,GR,TR,f
Turkey,Greece,2012,92992,92176,81014,0,802,GR,TR,f
Turkey,Greece,2013,131598,129506,115536,54,2074,GR,TR,f
Turkey,Greece,2014,147468,144603,135903,43,2800,GR,TR,f
Turkey,Greece,2015,145878,142864,134733,66,2930,GR,TR,f
Turkey,Greece,2016,164377,160845,146669,692,2840,GR,TR,f
Turkey,Greece,2017,199341,194577,175719,79,4685,GR,TR,f
Turkey,Greece,2018,143393,137120,118661,107,6166,GR,TR,f
Turkey,Greece,2019,148551,141524,128833,115,6359,GR,TR,f
Turkey,Greece,2020,27126,24702,22685,51,2078,GR,TR,f
Turkey,Greece,2021,38402,34219,31272,61,3777,GR,TR,f
Turkey,Hungary,2009,13929,13459,0,0,470,HU,TR,f
Turkey,Hungary,2010,12310,11993,3672,0,317,HU,TR,f
Turkey,Hungary,2011,14314,14116,5106,0,198,HU,TR,f
Turkey,Hungary,2012,10483,10394,3372,0,89,HU,TR,f
Turkey,Hungary,2013,12544,12378,6205,7,166,HU,TR,f
Turkey,Hungary,2014,15188,14924,9055,8,256,HU,TR,f
Turkey,Hungary,2015,22155,21825,13018,44,286,HU,TR,f
Turkey,Hungary,2016,28084,27467,19294,21,596,HU,TR,f
Turkey,Hungary,2017,24944,23956,19442,15,973,HU,TR,f
Turkey,Hungary,2018,27342,25640,22065,33,1669,HU,TR,f
Turkey,Hungary,2019,23168,19671,16146,14,2719,HU,TR,f
Turkey,Hungary,2020,4993,3971,3372,10,527,HU,TR,f
Turkey,Hungary,2021,4989,4301,3500,21,650,HU,TR,f
Turkey,Italy,2009,67961,66999,0,0,962,IT,TR,f
Turkey,Italy,2010,93456,92391,84223,0,1065,IT,TR,f
Turkey,Italy,2011,100242,99032,90763,0,1210,IT,TR,f
Turkey,Italy,2012,115785,114902,111143,0,883,IT,TR,f
Turkey,Italy,2013,139071,137896,134828,86,1089,IT,TR,f
Turkey,Italy,2014,149167,147223,141592,67,1877,IT,TR,f
Turkey,Italy,2015,152509,148841,134624,62,3606,IT,TR,f
Turkey,Italy,2016,140505,136459,114114,227,3819,IT,TR,f
Turkey,Italy,2017,131604,126151,102503,283,5170,IT,TR,f
Turkey,Italy,2018,113624,107237,84815,94,6293,IT,TR,f
Turkey,Italy,2019,114938,107929,84052,42,6967,IT,TR,f
Turkey,Italy,2020,25756,24066,20037,2,1688,IT,TR,f
Turkey,Italy,2021,19741,18219,16807,28,1494,IT,TR,f
Turkey,Latvia,2009,1421,1117,0,0,304,LV,TR,f
Turkey,Latvia,2010,1850,1703,196,0,147,LV,TR,f
Turkey,Latvia,2011,1915,1784,314,0,131,LV,TR,f
Turkey,Latvia,2012,2216,2025,482,0,80,LV,TR,f
Turkey,Latvia,2013,1909,1759,763,12,138,LV,TR,f
Turkey,Latvia,2014,1942,1818,976,23,101,LV,TR,f
Turkey,Latvia,2015,954,897,528,4,53,LV,TR,f
Turkey,Latvia,2016,1425,1372,801,10,41,LV,TR,f
Turkey,Latvia,2017,1608,1446,950,44,107,LV,TR,f
Turkey,Latvia,2018,1150,1043,697,0,110,LV,TR,f
Turkey,Latvia,2019,1377,1229,689,1,142,LV,TR,f
Turkey,Latvia,2020,328,288,182,0,15,LV,TR,f
Turkey,Latvia,2021,448,284,223,15,149,LV,TR,f
Turkey,Lithuania,2009,854,782,0,0,72,LT,TR,f
Turkey,Lithuania,2010,886,750,183,0,136,LT,TR,f
Turkey,Lithuania,2011,1187,1030,265,0,155,LT,TR,f
Turkey,Lithuania,2012,1191,1002,277,0,189,LT,TR,f
Turkey,Lithuania,2013,1161,879,431,0,203,LT,TR,f
Turkey,Lithuania,2014,949,823,461,0,87,LT,TR,f
Turkey,Lithuania,2015,1305,1071,690,0,120,LT,TR,f
Turkey,Lithuania,2016,1260,1200,770,0,58,LT,TR,f
Turkey,Lithuania,2017,1432,1131,714,1,116,LT,TR,f
Turkey,Lithuania,2018,1185,1016,576,5,157,LT,TR,f
Turkey,Lithuania,2019,1428,1046,500,82,274,LT,TR,f
Turkey,Lithuania,2020,354,208,112,18,110,LT,TR,f
Turkey,Lithuania,2021,473,409,264,8,35,LT,TR,f
Turkey,Luxembourg,2011,6,6,2,0,0,LU,TR,f
Turkey,Luxembourg,2012,474,464,0,0,10,LU,TR,f
Turkey,Luxembourg,2013,972,945,0,0,27,LU,TR,f
Turkey,Luxembourg,2014,1214,1142,960,0,72,LU,TR,f
Turkey,Luxembourg,2015,1371,1352,1244,0,19,LU,TR,f
Turkey,Luxembourg,2016,1456,1404,1310,0,52,LU,TR,f
Turkey,Luxembourg,2017,1557,1503,1438,1,53,LU,TR,f
Turkey,Luxembourg,2018,1438,1399,1365,2,37,LU,TR,f
Turkey,Luxembourg,2019,1515,1455,1435,1,59,LU,TR,f
Turkey,Luxembourg,2020,687,656,653,0,31,LU,TR,f
Turkey,Luxembourg,2021,640,611,602,0,6,LU,TR,f
Turkey,Malta,2009,1157,1012,0,0,145,MT,TR,f
Turkey,Malta,2010,1593,1399,288,0,194,MT,TR,f
Turkey,Malta,2011,1840,1699,339,0,141,MT,TR,f
Turkey,Malta,2012,1858,1775,579,0,83,MT,TR,f
Turkey,Malta,2013,2775,2636,1049,2,137,MT,TR,f
Turkey,Malta,2014,3006,2359,1170,449,145,MT,TR,f
Turkey,Malta,2015,3691,3439,1830,9,204,MT,TR,f
Turkey,Malta,2016,3939,3664,2270,13,211,MT,TR,f
Turkey,Malta,2017,4242,3881,2391,8,333,MT,TR,f
Turkey,Malta,2018,3705,3365,1924,10,259,MT,TR,f
Turkey,Malta,2019,4319,3863,2187,4,411,MT,TR,f
Turkey,Malta,2020,860,724,398,0,134,MT,TR,f
Turkey,Malta,2021,1126,907,651,1,206,MT,TR,f
Turkey,Netherlands,2009,26582,24181,0,0,2401,NL,TR,f
Turkey,Netherlands,2010,33729,31292,20698,0,2437,NL,TR,f
Turkey,Netherlands,2011,41523,38601,30629,0,2820,NL,TR,f
Turkey,Netherlands,2012,45535,42160,32462,0,3174,NL,TR,f
Turkey,Netherlands,2013,47542,44866,33136,79,2536,NL,TR,f
Turkey,Netherlands,2014,48991,45897,37539,50,2316,NL,TR,f
Turkey,Netherlands,2015,57938,54652,43903,76,2849,NL,TR,f
Turkey,Netherlands,2016,66807,61818,45893,80,4586,NL,TR,f
Turkey,Netherlands,2017,73537,66529,48838,52,6586,NL,TR,f
Turkey,Netherlands,2018,71845,62686,46438,37,8541,NL,TR,f
Turkey,Netherlands,2019,75941,63171,45471,42,11909,NL,TR,f
Turkey,Netherlands,2020,19605,15481,8489,52,3635,NL,TR,f
Turkey,Netherlands,2021,20783,16132,10971,8,3885,NL,TR,f
Turkey,Norway,2009,1042,1067,0,0,-25,NO,TR,f
Turkey,Norway,2010,1305,988,247,0,317,NO,TR,f
Turkey,Norway,2011,1320,1011,348,0,309,NO,TR,f
Turkey,Norway,2012,1305,986.9999999999999,246,0,318,NO,TR,f
Turkey,Norway,2013,1531,1300,409,0,231,NO,TR,f
Turkey,Norway,2014,1821,1339,508,0,482,NO,TR,f
Turkey,Norway,2015,1736,1560,503,2,174,NO,TR,f
Turkey,Norway,2016,1926,1724,778,2,200,NO,TR,f
Turkey,Norway,2017,1902,1415,462,7,480,NO,TR,f
Turkey,Norway,2018,1923,1144,452,14,765,NO,TR,f
Turkey,Norway,2019,3442,1537,826,564,1341,NO,TR,f
